order_id,payment_type,payment_sequential,payment_value,payment_installments,installment_value,installment_value_capped,high_installment_flag,used_voucher
2353c3b67536350ec12490aaa0b01c39,credit_card,1,102.93,2,51.47,51.47,1,0
b9a505c23bb00c07421e4ef2c9381e5b,credit_card,1,86.56,1,86.56,86.56,0,0
673005b4d67fb096100f48d7a6cb008f,boleto,1,63.83,1,63.83,63.83,1,0
74434928b7e52a9b56862d25b9581e4c,credit_card,1,333.04,10,33.3,33.3,1,0
9632facd8bd95315d63a23bf616d85b0,credit_card,1,985.76,5,197.15,178.25,1,0
4068a5daf06244e4aa1a85a67983cc62,credit_card,1,94.32,4,23.58,23.58,1,0
fd3634dbb2f578420b7b7dc1633766ce,credit_card,1,104.28,7,14.9,14.9,1,0
143bfc6b9cf902d763549e6764121aaf,voucher,2,3.05,1,3.05,3.05,1,1
23d23296f19f96722556d7712d45ca0e,boleto,1,321.34,1,321.34,178.25,0,0
a56e99fc7e41a208cc35ebc48ea72cb5,credit_card,1,42.27,2,21.14,21.14,1,0
08c8efb673039f24977bee37cb4ce21f,credit_card,1,57.59,3,19.2,19.2,1,0
89328a8e8ea7f0921f3da49d46abc9c3,credit_card,1,65.71,2,32.86,32.86,1,0
41089c08c8d6cdd2964afad8aaa8405b,credit_card,1,35.78,1,35.78,35.78,1,0
11ecb8ddc28c95c21a3ef305377a477c,credit_card,1,172.62,2,86.31,86.31,0,0
fa7809f6cdf09dfab24cfc2669964ecb,credit_card,1,52.22,3,17.41,17.41,1,0
b60e330e00299aeeafa976b885447190,voucher,3,16.39,1,16.39,16.39,1,1
d756d977405b47db7635ff6c50a6e6a5,credit_card,1,37.79,3,12.6,12.6,1,0
f119156ea99ccffd1743bd0963675094,credit_card,1,64.46,1,64.46,64.46,1,0
ea4fcfe5ac29f18e634476ce3f68760c,boleto,1,68.33,1,68.33,68.33,0,0
6814e5323f3559890d60955f42d2c8d7,credit_card,1,52.1,1,52.1,52.1,1,0
fc32248629afaea92d59f7086de552d3,boleto,1,175.86,1,175.86,175.86,0,0
9b0159dd88a0319b71984d8d973472c2,credit_card,1,164.97,3,54.99,54.99,1,0
1679d1eb7779b27771375628ff2f95f7,credit_card,1,32.77,3,10.92,10.92,1,0
6441bc5d2c43a0ec4e8fa75d5cca8c02,credit_card,1,142.1,1,142.1,142.1,0,0
62f808f5e8babdf5f0092f748ce5b554,boleto,1,43.47,1,43.47,43.47,1,0
fd984ab24b8957a92cf633abe51ba985,credit_card,1,57.53,5,11.51,11.51,1,0
7df9eb31da854b5933f29c618f9a6c59,credit_card,1,226.9,4,56.73,56.73,1,0
94fcdee942970d335d394f37a3b23ada,boleto,1,269.12,1,269.12,178.25,0,0
31387068a4e9c19d93f6e8b13853bc46,boleto,1,24.39,1,24.39,24.39,1,0
3d67d1613ecb493299891b537b079f48,boleto,1,104.07,1,104.07,104.07,0,0
112909cbca6ebc18ce400189ea165cae,credit_card,1,425.27,6,70.88,70.88,1,0
22d494f5aa645ca9c597962040fc930f,boleto,1,64.14,1,64.14,64.14,1,0
b38b7224daf780cbff9e261080b46068,credit_card,1,153.99,2,77.0,77.0,0,0
c030404e3a79412c88d5c331fc95ba20,debit_card,1,67.36,1,67.36,67.36,0,0
ff7cbd73d6ce84294d3d40ec1a7e12f3,credit_card,1,40.0,2,20.0,20.0,1,0
7b5d37ba26248e70f9b6c863d1964ed2,credit_card,1,350.72,10,35.07,35.07,1,0
4ebda53ca2099f67effa601eabefe5db,voucher,1,57.78,1,57.78,57.78,1,1
64e1395d7ea3914c0f8a6706849e73ad,credit_card,1,207.96,2,103.98,103.98,0,0
d2b03101f40ceec33aab383966db0328,credit_card,1,216.4,8,27.05,27.05,1,0
9816b8ad579de4d7e8940e78f447a610,credit_card,1,77.57,7,11.08,11.08,1,0
4e102515dd3511449d6a1bf57bfc0d6b,boleto,1,144.31,1,144.31,144.31,0,0
3e842a1e166c97b49a05adaf6c7581f2,credit_card,1,97.68,8,12.21,12.21,1,0
df1fb814cd2fd847abda026285f5c4aa,boleto,1,258.56,1,258.56,178.25,0,0
c77109162c3bc4ba159fa1e641f143a8,debit_card,1,32.38,1,32.38,32.38,1,0
08cd76ff1d27c6e6c522bbaead822fd7,credit_card,1,166.35,10,16.63,16.63,1,0
1a5c3dad7f8ccf75ce213a3726a25af2,boleto,1,209.4,1,209.4,178.25,0,0
f765267bcbede7982c8ecdbe594fa249,credit_card,1,519.65,10,51.96,51.96,1,0
53e0f6555268ce0f38604a0e81e774b3,boleto,1,39.96,1,39.96,39.96,1,0
b2d3d1cd87d22775690fcff44e275cac,voucher,1,27.63,1,27.63,27.63,1,1
0bf48b98131c5057bcb4754449acc91b,credit_card,1,173.31,6,28.89,28.89,1,0
a19d79983ace7b3b6785db9f7284eb7c,credit_card,1,49.59,3,16.53,16.53,1,0
82a1738c7a1654663209157934203633,credit_card,1,96.88,4,24.22,24.22,1,0
20850e5f8357a9477fbdbdae14e2de5e,credit_card,1,618.96,10,61.9,61.9,1,0
0267556bb9e07f6184470cf755f5b5da,credit_card,1,91.86,1,91.86,91.86,0,0
9ca50b76560450ccce4c7e5c31d9de58,credit_card,1,138.09,2,69.05,69.05,0,0
cdfc8d98469b5469527223fa4d487882,voucher,2,35.02,1,35.02,35.02,1,1
68a001baa8dbd45ba5096b470f57a498,credit_card,1,59.1,3,19.7,19.7,1,0
a21e142410bb5f74b574d654fd36f6b5,credit_card,1,275.52,9,30.61,30.61,1,0
2d260d3f0b13b0bde48ceb29fdc05931,boleto,1,89.45,1,89.45,89.45,0,0
d97cacbc87a70c0a938044518f7c31c2,boleto,1,173.48,1,173.48,173.48,0,0
f711577771f6ca55feeeeb1f30dfe2f0,credit_card,1,109.21,9,12.13,12.13,1,0
7b4371df7c7f31967a101f1d4559875a,credit_card,1,49.6,4,12.4,12.4,1,0
ec4dff0b0f8bbfa9e39d5e176f4e5a35,credit_card,1,29.08,2,14.54,14.54,1,0
8f28ec50f5b8025bd728c535fbd7eacd,credit_card,1,148.71,4,37.18,37.18,1,0
1047b7ef8d56907e4256da73c4734bc3,credit_card,1,143.52,6,23.92,23.92,1,0
56f4b702b959eee297b018acdb60c380,credit_card,1,91.82,8,11.48,11.48,1,0
08c21d8b98beec294f0dceb8b54cdfd5,credit_card,1,53.13,3,17.71,17.71,1,0
49b28a42d5f67ef10024f70bd79e229e,boleto,1,190.58,1,190.58,178.25,0,0
897f5080530ad6a04d3aedf0756706dd,credit_card,1,168.16,7,24.02,24.02,1,0
deb4d64c7e457c0ded2e2be4823678c4,boleto,1,45.77,1,45.77,45.77,1,0
7659908b7f0bf2c0381852a0102c54e8,credit_card,1,68.44,1,68.44,68.44,0,0
4a8493d781a65dfb623103a5dedf44fa,boleto,1,238.63,1,238.63,178.25,0,0
d92ec01edb4390e4a8e311202039e06a,credit_card,1,452.81,9,50.31,50.31,1,0
84e34554c40b81ca0f4228e7c59179f9,credit_card,1,179.01,3,59.67,59.67,1,0
5daa414749c292efd9d970aca5097a8e,credit_card,1,32.43,3,10.81,10.81,1,0
c17ecfaa63fd9b920c822d5361a8dbb0,boleto,1,130.68,1,130.68,130.68,0,0
1d1e5f659ad884a3f1a760dd28e5606a,credit_card,1,83.82,2,41.91,41.91,1,0
4a5d255caafbd8a6296a119b0611d858,debit_card,1,40.1,1,40.1,40.1,1,0
5a8e12083eb7fe31e98674aee1f73269,credit_card,1,130.06,8,16.26,16.26,1,0
b3a54cc61ee983ecd0b5fcbd1e22e962,credit_card,1,68.22,1,68.22,68.22,0,0
c3e3277d66bf2f2038ae5a5ec155cb5f,credit_card,1,70.31,6,11.72,11.72,1,0
5d97e5c1271e63ad96d16752ee92d4ff,credit_card,1,116.83,1,116.83,116.83,0,0
b3c22881ab836451fc66d6cbf6a2083e,credit_card,1,194.79,3,64.93,64.93,1,0
5e2dea58328e87e7d6a29ea1f157e287,credit_card,1,250.45,5,50.09,50.09,1,0
c1ca4dea0d87cd383f5790fa7a5bd78f,credit_card,1,34.13,3,11.38,11.38,1,0
17e22ae34edbd170fcd2efe9e44f95bd,credit_card,1,405.31,10,40.53,40.53,1,0
2536adb313f6bc4854a1cc21a2ecde8f,credit_card,1,87.94,4,21.99,21.99,1,0
43d8ceec1139cb3e75a6ab9d25e2e6f6,voucher,2,199.47,1,199.47,178.25,0,1
0d3528428e45b7c383b746222c715332,boleto,1,83.22,1,83.22,83.22,0,0
71e292ef2c5e66b45d77573cca1366ff,boleto,1,77.99,1,77.99,77.99,0,0
2667baebf0c629be4574fddd89bd915f,credit_card,1,54.13,2,27.07,27.07,1,0
47fd73d4c6ac6514ecb8b7429d90d0f4,boleto,1,150.83,1,150.83,150.83,0,0
28b87f6df2b0f0ee88484a1e6f5ee3e1,credit_card,1,129.18,1,129.18,129.18,0,0
6031c93a0f6704e27f6135d9efcd7f5a,credit_card,1,41.75,4,10.44,10.44,1,0
bcddcd2f3dbe84b7b93697873e16a971,credit_card,1,30.13,1,30.13,30.13,1,0
810d4c0ffa550c04303153fb9c0f0e11,credit_card,1,31.72,1,31.72,31.72,1,0
474eb7e66d3c88d69883090e5d308390,credit_card,1,80.2,1,80.2,80.2,0,0
315b408ea2b172afb8ed00e598158e62,credit_card,1,239.01,4,59.75,59.75,1,0
d70b7dce9b527096fbd9e4d0e54ab451,boleto,1,110.83,1,110.83,110.83,0,0
5881ef8fbe92b12cbfbe1a210afd221a,boleto,1,70.89,1,70.89,70.89,0,0
8a4ec03292d13b2c7652022434a1d3d7,credit_card,1,75.25,1,75.25,75.25,0,0
8a5f03e334444e1899c6eede50adfcd8,boleto,1,247.37,1,247.37,178.25,0,0
1a1b532e9fc48a702923b8ef014735e9,credit_card,1,139.24,1,139.24,139.24,0,0
525e11b26fdb7f41471d289897d0f6da,credit_card,1,99.62,3,33.21,33.21,1,0
286c1f7d3430ca672080275dae8e9498,boleto,1,47.68,1,47.68,47.68,1,0
3a9ba33848c6a55cf77b2d4ac73d18b3,credit_card,1,78.31,4,19.58,19.58,1,0
8af6d93e9fcfcf7b686b0cf6d0d84239,voucher,2,80.44,1,80.44,80.44,0,1
13525797d8c75a8c92126b1efe3f1e1a,credit_card,1,146.02,4,36.51,36.51,1,0
fc118fb67a906addaa99d4d64598038b,credit_card,1,67.43,6,11.24,11.24,1,0
df4e9da89d40a57390fdc2eebce4e0e2,boleto,1,77.66,1,77.66,77.66,0,0
14983a8e9fbbb6ec172cbfcdc13aa291,credit_card,1,786.82,10,78.68,78.68,1,0
58b7b58044c3055e8323fd59eaebea69,credit_card,1,138.4,1,138.4,138.4,0,0
f49a6f58212cfa59614b93f6a2378572,debit_card,1,39.17,1,39.17,39.17,1,0
c40ef1f09f4ba772a63865df0274f6b8,debit_card,1,375.82,1,375.82,178.25,0,0
f71db65486473af693cb9575b5b77acb,boleto,1,20.38,1,20.38,20.38,1,0
09bfe605baffbe939fb10d3e8936346e,boleto,1,43.0,1,43.0,43.0,1,0
e4629b63b30cf97fb793509e92dbe84f,credit_card,1,150.39,3,50.13,50.13,1,0
c6eed19e8449a4594d951f94ed3b99e2,boleto,1,254.09,1,254.09,178.25,0,0
08445c33aae15e7639ae685a2763bf58,boleto,1,135.77,1,135.77,135.77,0,0
62208055aa533094c967cc9536ecd5a7,boleto,1,197.14,1,197.14,178.25,0,0
66138046442a61cd65ff42c35e53dd2b,credit_card,1,49.02,4,12.26,12.26,1,0
25f9cd6cf05f1ee2caea2bfecc60abdd,credit_card,1,41.86,4,10.47,10.47,1,0
6d58638e32674bebee793a47ac4cbadc,voucher,2,1.03,1,1.03,1.03,1,1
61e5e014747f2bf650ff99a3d8578caa,voucher,2,82.33,1,82.33,82.33,0,1
d63a97a769887faf8e6c810cba555ebc,credit_card,1,157.12,7,22.45,22.45,1,0
d27cfc6c8d78bf11f6a4718f21ef6b01,credit_card,1,176.51,2,88.26,88.26,0,0
45f016f4ad553379b5e7e9c0d3fff18a,credit_card,1,133.41,4,33.35,33.35,1,0
d8c132b9c7b4a1c50aa55a1280e9496b,credit_card,1,215.05,2,107.53,107.53,0,0
37d4f4fa2c96f2b37291fbb0e85ff90e,credit_card,1,148.48,3,49.49,49.49,1,0
cf37be3f995a05898255c46879280a69,credit_card,1,122.4,5,24.48,24.48,1,0
31a9fc3107df7fca6d3e9d14f7b2da84,credit_card,1,51.05,2,25.53,25.53,1,0
28f746eeb91e247397a0eb18834a45a0,credit_card,1,105.33,2,52.67,52.67,1,0
d29d63928559ca53630a4e064a42381a,boleto,1,124.18,1,124.18,124.18,0,0
62e259e1f8f28bc238dff0af49a4ecab,credit_card,1,34.79,2,17.4,17.4,1,0
3032a5e32d822f211491303769755b87,credit_card,1,84.62,1,84.62,84.62,0,0
fe6fc04c1126046e3f641fee9303d4cf,credit_card,1,141.99,10,14.2,14.2,1,0
5a37429384be05ca14780e4989543688,voucher,2,54.01,1,54.01,54.01,1,1
206c42ab534ffb0c5ec97f00f86070ae,credit_card,1,138.75,3,46.25,46.25,1,0
6925682cc441a2514cd15f7f17ece7b2,credit_card,1,686.02,4,171.51,171.51,1,0
8319a6a536055dda24854686c5c7802e,credit_card,1,250.48,4,62.62,62.62,1,0
7775f1a362c378b553296a6ac824ad0e,credit_card,1,50.1,3,16.7,16.7,1,0
88d7e753142771dcd0b1e0ad155fc626,voucher,2,76.3,1,76.3,76.3,0,1
133a123493a55f389917093bd41fb184,credit_card,1,35.85,1,35.85,35.85,1,0
f1c646195f427172a9936a8d0e18da06,credit_card,1,173.85,3,57.95,57.95,1,0
8a8d6849ca8e15a0ef3c1daad1e76056,boleto,1,48.01,1,48.01,48.01,1,0
a622cb9542d08e3004c1a9a33a7cd859,boleto,1,56.42,1,56.42,56.42,1,0
4a757189692c5edda3f4491ed110f223,credit_card,1,785.21,8,98.15,98.15,1,0
f3ee55bf50ef2f2318599425ef80107d,credit_card,1,60.25,1,60.25,60.25,1,0
98c809bf2e8392fc389fdf8e2bfbb856,voucher,1,569.77,1,569.77,178.25,0,1
a739bf4717343c5f9c84196b61a9c53f,voucher,2,1522.42,1,1522.42,178.25,0,1
29377327915fc5e9d1e25a966ddc0f0f,credit_card,1,57.56,5,11.51,11.51,1,0
f76db3311899c16f22f22a735377c6bf,credit_card,1,403.27,3,134.42,134.42,1,0
baf1b12b26680071c8851fc697020e62,credit_card,1,139.29,2,69.65,69.65,0,0
c8126206d94637a4e63af00f4181a14d,credit_card,1,139.07,1,139.07,139.07,0,0
d5ca15179b0ee9c4d3720776ad896416,credit_card,1,72.72,1,72.72,72.72,0,0
7b74647ef95b9578401bd8a4f723b301,boleto,1,145.17,1,145.17,145.17,0,0
a6254817fe719457b22250e3cd2eb2ad,credit_card,1,32.62,1,32.62,32.62,1,0
fbe0c9de23b755ebf9b74e6954f927a8,credit_card,1,103.55,5,20.71,20.71,1,0
fd513fb508fefbe0ce7bfb8fd1bee4fc,credit_card,1,66.49,1,66.49,66.49,0,0
f322d0eb62f5e70fa62f78ae2b6d5ee0,boleto,1,288.99,1,288.99,178.25,0,0
87230abed36d9ec9a1dafd369948b4df,credit_card,1,234.42,3,78.14,78.14,1,0
f3c95cc4d7074e5b709ac1a9c10dea1c,credit_card,1,25.46,2,12.73,12.73,1,0
8577cf04e1ae13cbd94ada332b03fca7,boleto,1,99.43,1,99.43,99.43,0,0
8b57d8238179a3fe33158f6f4daf959f,boleto,1,67.5,1,67.5,67.5,0,0
f779d4c1a2d02746570b5124c38302fa,credit_card,1,142.96,2,71.48,71.48,0,0
f94749b6934a53ff309b819484b4a72a,credit_card,1,360.66,1,360.66,178.25,0,0
1cd27ea64a7708735cd38f4eae93a8d9,credit_card,1,44.09,1,44.09,44.09,1,0
74e4eb74d4d588aecf5a7c58c56345be,credit_card,1,69.53,2,34.77,34.77,1,0
0f845aa8f4dfa5eab70f31813b6f5ffb,boleto,1,95.34,1,95.34,95.34,0,0
b23878b3e8eb4d25a158f57d96331b18,voucher,3,12.8,1,12.8,12.8,1,1
f9b79ac2c05f12bab607bfe35b4a2ad2,credit_card,1,119.95,10,12.0,12.0,1,0
9a012c7e7148025de0f013812c6f2e51,boleto,1,35.0,1,35.0,35.0,1,0
3c3df3dd2afaabb39a53131f9ce98116,credit_card,1,463.9,10,46.39,46.39,1,0
b593e6a542b313bc34e3cf63905d7722,credit_card,1,74.03,3,24.68,24.68,1,0
e6c9b642d368d7b255dab2dd301c5f45,boleto,1,191.46,1,191.46,178.25,0,0
04689f2d82bbf4efb4cd3300961d4211,credit_card,1,95.21,4,23.8,23.8,1,0
3957b45bce42070cac232014ad4d001b,credit_card,1,163.74,1,163.74,163.74,0,0
5046b5aa838475ca6c22f6b4e2a59783,credit_card,1,150.74,3,50.25,50.25,1,0
ee6c9efbbd90c63c4f1a545b9332032b,credit_card,1,151.26,7,21.61,21.61,1,0
57c9111896af16f45672d7c46e445dd2,credit_card,1,66.26,1,66.26,66.26,1,0
50089a9784f34a308dc31a939b4b6b1b,voucher,2,56.98,1,56.98,56.98,1,1
a38d3f174370890c07a5d34cae339ea9,credit_card,1,37.38,1,37.38,37.38,1,0
9ee84e2bfcbb0e4aa06217c6ecbab36e,boleto,1,106.16,1,106.16,106.16,0,0
34d03ba192ebfee7bb55fc8ebd151245,credit_card,1,20.27,1,20.27,20.27,1,0
1c11b1c44ff1f6059f4fdf48bacf3e82,credit_card,1,20.29,1,20.29,20.29,1,0
6ef34c0fc67f8eb9f2fee84357c1ae39,boleto,1,290.33,1,290.33,178.25,0,0
80a0f4a6ed94bfc597b4997d2afcd70e,boleto,1,237.67,1,237.67,178.25,0,0
c3282d67d6e224add80f8bc4b9edc1a7,credit_card,1,117.85,2,58.93,58.93,1,0
d8873f1bbe5dcb703bdb0aee14aa0948,credit_card,1,105.74,2,52.87,52.87,1,0
ae375d6b88c37582455ff3a2b83462d4,credit_card,1,48.13,1,48.13,48.13,1,0
3481d4db89ea2b5d86728e8562da1317,boleto,1,73.96,1,73.96,73.96,0,0
790eaf31f63a94f924509397ed8b15c2,credit_card,1,305.55,6,50.93,50.93,1,0
ce82f937c1c716589386a8d4d0cb6747,boleto,1,69.16,1,69.16,69.16,0,0
4c4f39265955100d527fe377ac3c0f55,boleto,1,64.4,1,64.4,64.4,1,0
be24f704e21aba5290a31f80a3a55aa6,credit_card,1,28.0,1,28.0,28.0,1,0
75f6fc813634864d90b8460cb0133b7c,credit_card,1,113.05,2,56.53,56.53,1,0
fe1db39ee392d14b9d8b00c17e02023f,credit_card,1,140.47,7,20.07,20.07,1,0
097d716d21f2b46bb265aacacb716dc8,credit_card,1,74.18,6,12.36,12.36,1,0
03c7d8b2c13e98ae77a8167d1a8be2bf,credit_card,1,366.85,3,122.28,122.28,1,0
ed7d20ff07724a8c068aff6e6d621796,credit_card,1,148.51,8,18.56,18.56,1,0
91a9feb6ce38def7289c5ba5a7e021fc,credit_card,1,63.1,2,31.55,31.55,1,0
8236871cb131f90f8cea6a9f84140b42,credit_card,1,102.82,5,20.56,20.56,1,0
dc31605d33a65a68258480700bc6f87b,credit_card,1,32.23,3,10.74,10.74,1,0
44e578be804a15b9c4be4b6e91eedf48,boleto,1,136.3,1,136.3,136.3,0,0
adf7aaadebc68680921043015e141781,credit_card,1,183.39,1,183.39,178.25,0,0
06ae7271902bbb087fc093137fee6e81,boleto,1,96.8,1,96.8,96.8,0,0
746b06a44d14deca5f655b036a47ed0f,credit_card,1,38.62,3,12.87,12.87,1,0
1eebc0c973e9abb0501e146fcc74b081,credit_card,1,186.41,3,62.14,62.14,1,0
97924f1c7fa9c3a669ecea8534dfc457,credit_card,1,47.05,2,23.53,23.53,1,0
c2744b957de4e6e717f74b47499ce734,credit_card,1,182.61,3,60.87,60.87,1,0
8119fd8653bc657349616d0595ec08b0,credit_card,1,312.92,10,31.29,31.29,1,0
a1d4c96bf57bd062f427fb7e9096b90f,boleto,1,46.09,1,46.09,46.09,1,0
1a78873aa81c079a98bd58e77ea6a5aa,credit_card,1,41.84,4,10.46,10.46,1,0
5414b0e876b7427a7ba97bfe78473b45,credit_card,1,151.83,7,21.69,21.69,1,0
80bbfe23fd50d4ea9762ef70a8ada1be,credit_card,1,256.43,4,64.11,64.11,1,0
e068f293bea19116e59f683da3f71e2c,credit_card,1,337.18,3,112.39,112.39,1,0
7dc2cd8c070cb20ae535d75d107741de,credit_card,1,292.28,4,73.07,73.07,1,0
9a4c784d443e8cf58374278572c916f9,credit_card,1,41.29,2,20.65,20.65,1,0
7895cea737e28a81b243a183523ddfff,credit_card,1,78.19,1,78.19,78.19,0,0
1fcbf9da01b8072e053902e28b52ac9f,credit_card,1,146.4,2,73.2,73.2,0,0
1abad641fc19ed94a5eefb34fecbfc0d,credit_card,1,80.2,5,16.04,16.04,1,0
d79f59ff4de7f665a1e43990736db137,credit_card,1,121.14,8,15.14,15.14,1,0
a8ad75728836e5b2103463b917d0e6f4,credit_card,1,365.38,1,365.38,178.25,0,0
8ea33c8a1daf30c76ff35b6574d8fe63,credit_card,1,28.0,1,28.0,28.0,1,0
8f1b8cf203b9b49a05634fa0ebb61c22,boleto,1,93.99,1,93.99,93.99,0,0
6b5e619dedba6d4297fb10dd5886912f,credit_card,1,207.22,10,20.72,20.72,1,0
d575136ae1384bc45bd2c20dff0084dc,credit_card,1,55.13,1,55.13,55.13,1,0
a82922658c32130591989ddab7111ed6,credit_card,1,617.69,10,61.77,61.77,1,0
ffc5d47e40567b5f153d5cd17138eb89,credit_card,1,70.11,4,17.53,17.53,1,0
df19d1b00a1e07ad04c791d1301baacf,credit_card,1,154.55,3,51.52,51.52,1,0
77fbc4cdd3be2594cbb02bac5e3ce914,credit_card,1,222.63,10,22.26,22.26,1,0
cc94aa62777cf27c082eaa521ba00747,credit_card,1,33.33,1,33.33,33.33,1,0
e4dba31c8df21a1169949334f2639889,credit_card,1,165.11,4,41.28,41.28,1,0
21c3341507027110a7485509b9fb63a4,credit_card,1,28.41,2,14.21,14.21,1,0
67859bd0284e2d4c7c7ae873212a5ff4,credit_card,1,63.0,1,63.0,63.0,1,0
57d798526b7fee5ec54a74014382445d,credit_card,1,40.19,4,10.05,10.05,1,0
3200257acc9dd36d1fa819e72fca7e59,credit_card,1,333.36,1,333.36,178.25,0,0
0c40becf669d1e6da9a8af153c382799,credit_card,1,38.93,1,38.93,38.93,1,0
115cf7c242febcbed832ad6d631db40e,boleto,1,55.94,1,55.94,55.94,1,0
4460329ef6417ef6f526adae51f4a7ad,boleto,1,111.37,1,111.37,111.37,0,0
2276bb734e4633294d205c492f92ee24,credit_card,1,194.47,2,97.24,97.24,0,0
c27e67d45b0f2e372f04e62920642f26,credit_card,1,45.2,4,11.3,11.3,1,0
6aa2d96a8c7f9d95d8d090842a415a56,credit_card,1,110.96,10,11.1,11.1,1,0
da17a7a38c09dce18dcf5af9fdb27e49,boleto,1,95.36,1,95.36,95.36,0,0
32c49c2531dd2c94af0c74906c13abcd,credit_card,1,117.38,1,117.38,117.38,0,0
432f3cbc9941551c41eb9884f7bfb879,credit_card,1,104.87,5,20.97,20.97,1,0
03c765107c8fc34c68a82bbd6c686856,credit_card,1,126.95,6,21.16,21.16,1,0
6d5774791f826a27e8e5521a9b816ba2,credit_card,1,953.53,10,95.35,95.35,1,0
d2ff49a57446cba2b7cd5b8211d43db4,credit_card,1,99.43,2,49.72,49.72,1,0
4af4d191d7e83818829a9af9ea7fcdfc,boleto,1,88.02,1,88.02,88.02,0,0
dd25c0d770dfe6c63eeb2949b311267d,credit_card,1,17.29,1,17.29,17.29,1,0
d0953216646b79a1457c04739e8414e5,voucher,1,18.27,1,18.27,18.27,1,1
fcda3cc8210e746326864eb933641ccf,credit_card,1,27.04,2,13.52,13.52,1,0
42a45127f74061de7399a762d9728197,credit_card,1,89.19,8,11.15,11.15,1,0
be181c4e93f5554a73a00b207c765e8e,credit_card,1,188.94,1,188.94,178.25,0,0
311a55e7e3386e44b73ace3d2fa51d6c,credit_card,1,94.14,1,94.14,94.14,0,0
f5b1cfba9fe979f87dcfefc578010e8a,credit_card,1,34.05,1,34.05,34.05,1,0
770be1c6a043c4e99e830bee3f5eb024,credit_card,1,82.65,1,82.65,82.65,0,0
26721f2618b745ded2575dc7bc35dd08,credit_card,1,49.92,4,12.48,12.48,1,0
d664d67f682d2aa4f5fda6490cbaac7e,credit_card,1,79.2,3,26.4,26.4,1,0
7fc7535937ccf9f5b27d59d19c0ae9ee,boleto,1,469.78,1,469.78,178.25,0,0
b2d0debc1f9d4d6effd6bc476b949083,credit_card,1,111.69,10,11.17,11.17,1,0
b67c374fb9fdcc4009a0ab62b4525632,credit_card,1,246.81,5,49.36,49.36,1,0
ee89f491ee59faaf86fb05c23ae9d4b5,boleto,1,124.41,1,124.41,124.41,0,0
23e11352f110006a5cd8995c2ff3cd2a,credit_card,1,34.85,1,34.85,34.85,1,0
f08d7980164b1e1bf627217425f5efac,credit_card,1,111.56,1,111.56,111.56,0,0
363c9dd272c47a3ce068f09c80feb7e2,credit_card,1,22.9,1,22.9,22.9,1,0
9e0ca19fb3cd696e318f58f0613ee8b1,credit_card,1,127.9,2,63.95,63.95,1,0
deb08269080b64b8e69bcd06b808889a,credit_card,1,261.92,2,130.96,130.96,0,0
e153a640e4f916df2d9b2c4eb3a987ca,credit_card,1,63.13,1,63.13,63.13,1,0
6954eac303f94f5f51b80deb4ba7be50,credit_card,1,67.68,1,67.68,67.68,0,0
bf61fe4ac0f160dc7067f5d0eb8e3bdb,credit_card,1,57.42,1,57.42,57.42,1,0
33ca9b7ba09adaea52b480057b74611c,credit_card,1,102.93,4,25.73,25.73,1,0
70e6329357c33a4f1c54d27e53a38231,boleto,1,64.4,1,64.4,64.4,1,0
32163a3da27e868cf12730227576ff1b,credit_card,1,317.2,6,52.87,52.87,1,0
e037080aea2d8cf5434282000d67c1ee,credit_card,1,55.52,3,18.51,18.51,1,0
c0064eb733991511a78ddc2fdba0effe,credit_card,1,59.0,2,29.5,29.5,1,0
a1154a5da8429ac3461d448de5bc11c9,credit_card,1,55.0,5,11.0,11.0,1,0
780fe22baa36991bdbb1559f5b549596,credit_card,1,52.51,5,10.5,10.5,1,0
c3084098ea4ba59510ba1278d3cee2d2,credit_card,1,194.17,1,194.17,178.25,0,0
43ab73c0fdb75dcd4b4ef724da1541c0,credit_card,1,61.32,1,61.32,61.32,1,0
43633b4950869ad500817fb5326e1864,credit_card,1,65.0,3,21.67,21.67,1,0
560cd8ba09ed1425cee6fec9ded348cb,credit_card,1,55.1,5,11.02,11.02,1,0
96b796ae5c66cfff926cfe95448f1d85,credit_card,1,113.38,2,56.69,56.69,1,0
56f1dce758e68c71032960e398462d6f,credit_card,1,94.3,1,94.3,94.3,0,0
1bb21adc611ec6709cf108492c166a18,credit_card,1,85.82,1,85.82,85.82,0,0
ff9a23f98e16dda95d66bf4a8a826e40,credit_card,1,91.01,6,15.17,15.17,1,0
388b2569708a53d1d960db2579b1b2ab,boleto,1,234.73,1,234.73,178.25,0,0
c6d3e5adeb9ccf5e0d490834e0b24271,credit_card,1,180.58,3,60.19,60.19,1,0
2e1b28b55908e9904e59370fa0ecbb8e,credit_card,1,129.46,2,64.73,64.73,1,0
76b25fe0af9b04dfb3c2055e447d4492,credit_card,1,54.28,1,54.28,54.28,1,0
20aa4f85b1ed8d98e5c742c1a003db9c,voucher,4,50.0,1,50.0,50.0,1,1
c2ef874559083f9b66c092fe59f382b2,credit_card,1,19.64,1,19.64,19.64,1,0
9758e655b4d2fca01c69a4dde9d4fb5b,credit_card,1,134.6,6,22.43,22.43,1,0
af7845bf2d70a696a4f4f31b4e6c5a81,credit_card,1,98.88,2,49.44,49.44,1,0
538d5b9c472ee5e0f766651adc2e016d,credit_card,1,42.09,1,42.09,42.09,1,0
